id,machine_tag,full_name,surname,type,born_in,died_in,age,sex,ethnicity,roles,primary_role,clergy?,mother,mother_id,father,father_id,wikidata_id,en_wikipedia_url,dbpedia_uri,find_a_grave_url,plaques_count
16323,openplaques:subject:id=16323,Joseph Haydn,Haydn,man,1732,1809,77,male,,"[""composer""]",composer,false,,,,,Q7349,https://en.wikipedia.org/wiki/Joseph_Haydn,http://dbpedia.org/resource/Joseph_Haydn,,1
16412,openplaques:subject:id=16412,Amelia Edwards,Edwards,woman,1831,1892,61,female,,"[""writer"", ""novelist"", ""Egyptologist""]",,false,,,,,Q437356,https://en.wikipedia.org/wiki/Amelia_Edwards,http://dbpedia.org/resource/Amelia_Edwards,,1
16425,openplaques:subject:id=16425,Ben Aaronovitch,Aaronovitch,man,1964,,56,male,,"[""author"", ""author of the Rivers of London novels""]",,false,,,,,Q816409,https://en.wikipedia.org/wiki/Ben_Aaronovitch,http://dbpedia.org/resource/Ben_Aaronovitch,,1
16426,openplaques:subject:id=16426,PC Peter Grant,Grant,man,,,unknown,male,,"[""Police Constable"", ""fictional character""]",,false,,,,,,,,,1
19142,openplaques:subject:id=19142,"Pontefract Castle, London","Pontefract Castle, London",place,1719,,301,object,,"[""public house""]",public house,false,,,,,,,,,1
16319,openplaques:subject:id=16319,Frederick Metcalf,Metcalf,man,,,unknown,male,,"[""bookseller""]",bookseller,false,,,,,,,,,1
16317,openplaques:subject:id=16317,Robert Morgan,Morgan,man,,,unknown,male,,"[""fishmonger""]",fishmonger,false,,,,,Q,,,,1
16318,openplaques:subject:id=16318,Samuel Gordon,Gordon,man,,,unknown,male,,"[""fishmonger""]",fishmonger,false,,,,,Q,,,,1
16316,openplaques:subject:id=16316,Edwards & Son Provision Merchants,Edwards & Son Provision Merchants,place,,,unknown,object,,"[""shop""]",shop,false,,,,,,,,,1
5107,openplaques:subject:id=5107,David Storey,Storey,man,1933,2017,83,male,,"[""novelist"", ""playwright"", ""rugby footballer""]",,false,,,,,Q733417,https://en.wikipedia.org/wiki/David_Storey,http://dbpedia.org/resource/David_Storey,,1
16312,openplaques:subject:id=16312,Henry Watling,Watling,man,,,unknown,male,,"[""butcher""]",butcher,false,,,,,,,,,1
16311,openplaques:subject:id=16311,Henry Stringer,Stringer,man,,,unknown,male,,"[""tailor""]",tailor,false,,,,,,,,,1
16310,openplaques:subject:id=16310,"Marquis Cornwallis, London","Marquis Cornwallis, London",place,1806,,214,object,,"[""public house""]",public house,false,,,,,,,,,1
16309,openplaques:subject:id=16309,"National Co-operative People's Bank, Marchmont","National Co-operative People's Bank, Marchmont",thing,,,unknown,object,,"[""bank""]",bank,false,,,,,,,,,1
22356,openplaques:subject:id=22356,Marchmont Library,Marchmont Library,place,,,unknown,object,,"[""library""]",library,false,,,,,,,,,1
16308,openplaques:subject:id=16308,Stratford,Stratford,man,,,unknown,male,,[],,false,,,,,,,,,1
16305,openplaques:subject:id=16305,"Queens Head, London","Queens Head, London",place,,,unknown,object,,"[""public house""]",public house,false,,,,,,,,,1
16304,openplaques:subject:id=16304,Mr Gray,Gray,man,,,unknown,male,,"[""artificial teeth maker""]",artificial teeth maker,false,,,,,,,,,1
16303,openplaques:subject:id=16303,Robert Dyas Ltd,Robert Dyas Ltd,group,1872,,148,object,,"[""company"", ""foundation""]",company,false,,,,,Q7343720,https://en.wikipedia.org/wiki/Robert_Dyas,http://dbpedia.org/resource/Robert_Dyas,,1
16301,openplaques:subject:id=16301,Richard Greene,Greene,man,1918,1985,66,male,,"[""actor"", ""star of The Adventures of Robin Hood""]",,false,,,,,Q1309447,https://en.wikipedia.org/wiki/Richard_Greene,http://dbpedia.org/resource/Richard_Greene,,1
16296,openplaques:subject:id=16296,Crutched Friar,Crutched Friar,man,,,unknown,object,,[],,false,,,,,,,,,1
16288,openplaques:subject:id=16288,"Church Path, Mortlake","Church Path, Mortlake",place,,,unknown,object,"","[""path""]",path,false,,,,,,,,,1
16269,openplaques:subject:id=16269,Dr Alfred Salter,Salter,man,1873,1945,72,male,,"[""general practitioner"", ""Doctor - Bachelor of Medicine MBBS""]",,false,,,,,Q4723394,https://en.wikipedia.org/wiki/Alfred_Salter,http://dbpedia.org/resource/Alfred_Salter,,1
16286,openplaques:subject:id=16286,Merchant Taylors,Merchant Taylors,place,,,unknown,object,,"[""school""]",school,false,,,,,,,,,1
16267,openplaques:subject:id=16267,Liberal Party,Liberal Party,group,1859,,161,object,,"[""political party""]",political party,false,,,,,,,,,1
5787,openplaques:subject:id=5787,Stephen Lawrence,Lawrence,man,1974,1993,18,male,bame,[],,false,,,,,Q648413,https://en.wikipedia.org/wiki/Murder_of_Stephen_Lawrence,http://dbpedia.org/resource/Murder_of_Stephen_Lawrence,,1
10437,openplaques:subject:id=10437,George Nissel,Nissel,man,1913,1982,69,male,,"[""founder of G Nissel & Co""]",founder of G Nissel & Co,false,,,,,Q28036713,,,,1
6286,openplaques:subject:id=6286,Dame Dr Sheila Sherlock DBE FRS,Sherlock,woman,1918,2001,83,female,,"[""Doctor of Medicine"", ""Fellow of the Royal Society"", ""Professor of Medicine"", ""Dame Commander of the Most Excellent Order of the British Empire"", ""World authority on the liver""]",,false,,,,,Q4794228,https://en.wikipedia.org/wiki/Sheila_Sherlock,http://dbpedia.org/resource/Sheila_Sherlock,,1
323,openplaques:subject:id=323,Arthur Rackham,Rackham,man,1867,1939,72,male,,"[""illustrator""]",illustrator,false,,,,,Q314938,https://en.wikipedia.org/wiki/Arthur_Rackham,http://dbpedia.org/resource/Arthur_Rackham,,1
16227,openplaques:subject:id=16227,Herbert Gribble,Gribble,man,1847,1894,47,male,,"[""architect""]",architect,false,,,,,Q16066578,https://en.wikipedia.org/wiki/Herbert_Gribble,http://dbpedia.org/resource/Herbert_Gribble,,1
16244,openplaques:subject:id=16244,Gavin Maxwell,Maxwell,man,1914,1969,55,male,,"[""writer"", ""naturalist""]",,false,,,,,Q1496427,https://en.wikipedia.org/wiki/Gavin_Maxwell,http://dbpedia.org/resource/Gavin_Maxwell,,1
16220,openplaques:subject:id=16220,"St Botolph without Aldersgate, London","St Botolph without Aldersgate, London",place,,,unknown,object,,"[""church""]",church,false,,,,,,,,,1
16221,openplaques:subject:id=16221,"Guild & Church Ward of St Botolph-without-Aldersgate, London","Guild & Church Ward of St Botolph-without-Aldersgate, London",group,,,unknown,object,,"[""guild""]",guild,false,,,,,Q170161,https://en.wikipedia.org/wiki/Corporation_(feudal_Europe),http://dbpedia.org/resource/Corporation_(feudal_Europe),,1
680,openplaques:subject:id=680,Sir Joshua Reynolds FRS RA FRSA,Reynolds,man,1723,1792,68,male,,"[""portrait painter"", ""Royal Academician"", ""Knight Bachelor"", ""Fellow of the Royal Society"", ""Fellow of the Royal Society of Arts"", ""founder""]",,false,,,,,Q194402,https://en.wikipedia.org/wiki/Joshua_Reynolds,http://dbpedia.org/resource/Joshua_Reynolds,,1
2910,openplaques:subject:id=2910,Frank Matcham,Matcham,man,1854,1920,66,male,,"[""theatre architect""]",theatre architect,false,,,,,Q1443739,https://en.wikipedia.org/wiki/Frank_Matcham,http://dbpedia.org/resource/Frank_Matcham,,1
10428,openplaques:subject:id=10428,"Anchor Brewhouse, London","Anchor Brewhouse, London",place,,,unknown,object,,"[""brewery""]",brewery,false,,,,,,,,,1
10429,openplaques:subject:id=10429,John Courage,Courage,man,,,unknown,male,,[],,false,,,,,,,,,1
10415,openplaques:subject:id=10415,British Broadcasting Corporation,Broadcasting Corporation,man,,,unknown,object,,"[""broadcaster""]",broadcaster,false,,,,,,,,,1
10406,openplaques:subject:id=10406,Peter Manisty,"",man,,,unknown,male,,[],,false,,,,,,,,,1
10311,openplaques:subject:id=10311,Trinity House,Trinity House,thing,,,unknown,object,,"[""general lighthouse authority for England, Wales and the Channel Islands"", ""deep sea pilotage authority""]",,false,,,,,Q1570725,https://en.wikipedia.org/wiki/Trinity_House,http://dbpedia.org/resource/Trinity_House,,1
6212,openplaques:subject:id=6212,Sir Charles Algernon Parsons OM KCB FRS,Parsons,man,1854,1931,77,male,,"[""inventor"", ""Order of Merit recipient"", ""engineer"", ""Knight Commander of the Order of the Bath"", ""Fellow of the Royal Society"", ""President of the British Association""]",,false,,,,,Q150910,https://en.wikipedia.org/wiki/Charles_Algernon_Parsons,http://dbpedia.org/resource/Charles_Algernon_Parsons,,1
10301,openplaques:subject:id=10301,Oliver Gregory Pike,Pike,man,1877,1963,86,male,,"[""author"", ""photographer""]",,false,,,,,,,,,1
10300,openplaques:subject:id=10300,Boundary Line,Boundary Line,place,,,unknown,object,,"[""boundary""]",boundary,false,,,,,,,,,1
4197,openplaques:subject:id=4197,Philip Larkin CH CBE FRSL,Larkin,man,1922,1985,63,male,,"[""poet"", ""Companion of Honour"", ""Commander of the Most Excellent Order of the British Empire"", ""Fellow of the Royal Society of Literature"", ""Sub-Librarian"", ""partner""]",,false,,,,,Q313758,https://en.wikipedia.org/wiki/Philip_Larkin,http://dbpedia.org/resource/Philip_Larkin,,1
2528,openplaques:subject:id=2528,Roger Fry,Fry,man,1866,1934,68,male,,"[""artist"", ""art critic""]",,false,,,,,Q547470,https://en.wikipedia.org/wiki/Roger_Fry,http://dbpedia.org/resource/Roger_Fry,,1
890,openplaques:subject:id=890,W. H. Hudson,Hudson,man,1841,1922,81,male,,"[""writer"", ""naturalist""]",,false,,,,,Q1359140,https://en.wikipedia.org/wiki/William_Henry_Hudson,http://dbpedia.org/resource/William_Henry_Hudson,,1
2021,openplaques:subject:id=2021,Sir Fabian Ware KBE KCVO,Ware,man,1869,1949,80,male,,"[""Knight of the British Empire"", ""Knight Commander of the Royal Victorian Order"", ""founder of the Imperial War Graves Commission""]",,false,,,,,Q1390334,https://en.wikipedia.org/wiki/Fabian_Ware,http://dbpedia.org/resource/Fabian_Ware,,1
2346,openplaques:subject:id=2346,Eric Coates,Coates,man,1886,1957,71,male,,"[""composer"", ""composer of By The Sleepy Lagoon"", ""Uncrowned King of Light Music""]",,false,,,,,Q1230717,https://en.wikipedia.org/wiki/Eric_Coates,http://dbpedia.org/resource/Eric_Coates,,1
4855,openplaques:subject:id=4855,John Archer,Archer,man,1863,1932,69,male,bame,"[""Mayor of Battersea"", ""black London mayor""]",,false,,,,,Q6219304,https://en.wikipedia.org/wiki/John_Archer_(British_politician),http://dbpedia.org/resource/John_Archer_(British_politician),,1
10340,openplaques:subject:id=10340,Scipio Africanus Mussabini,Mussabini,man,1867,1927,59,male,,"[""athletics coach""]",,false,,,,,Q3403091,https://en.wikipedia.org/wiki/Sam_Mussabini,http://dbpedia.org/resource/Sam_Mussabini,,1
4335,openplaques:subject:id=4335,Richard Dimbleby CBE,Dimbleby,man,1913,1965,52,male,,"[""journalist"", ""Commander of the Most Excellent Order of the British Empire"", ""war correspondent"", ""television presenter""]",,false,,,,,Q3430720,https://en.wikipedia.org/wiki/Richard_Dimbleby,http://dbpedia.org/resource/Richard_Dimbleby,,1
10333,openplaques:subject:id=10333,Edward Whymper,Whymper,man,1840,1911,71,male,,"[""mountaineer""]",mountaineer,false,,,,,Q319974,https://en.wikipedia.org/wiki/Edward_Whymper,http://dbpedia.org/resource/Edward_Whymper,,1
5723,openplaques:subject:id=5723,Horace Short,Short,man,1872,1917,45,male,,"[""aviation pioneer"", ""aeronautical engineer""]",,false,,,,,Q6175174,,,,1
5724,openplaques:subject:id=5724,Eustace Short,Short,man,1875,1932,57,male,,"[""aviation pioneer"", ""aeronautical engineer""]",,false,,,,,Q1656412,https://en.wikipedia.org/wiki/Short_Brothers,http://dbpedia.org/resource/Short_Brothers,,1
5725,openplaques:subject:id=5725,Oswald Short,Short,man,1883,1969,86,male,,"[""aviation pioneer"", ""aeronautical engineer""]",,false,,,,,Q7108163,https://en.wikipedia.org/wiki/Oswald_Short,http://dbpedia.org/resource/Oswald_Short,,1
10331,openplaques:subject:id=10331,Jean Rhys,Rhys,woman,1890,1979,89,female,,"[""writer""]",writer,false,,,,,Q230598,https://en.wikipedia.org/wiki/Jean_Rhys,http://dbpedia.org/resource/Jean_Rhys,,1
3748,openplaques:subject:id=3748,Dame Gracie Fields DBE,Fields,woman,1898,1979,81,female,,"[""singer"", ""entertainer"", ""Dame Commander of the Most Excellent Order of the British Empire""]",,false,,,,,Q463275,https://en.wikipedia.org/wiki/Gracie_Fields,http://dbpedia.org/resource/Gracie_Fields,,1
10332,openplaques:subject:id=10332,Sir Ambrose Heal,Heal,man,1872,1959,87,male,,"[""furniture designer"", ""Knight Bachelor"", ""furniture retailer""]",,false,,,,,Q4741797,https://en.wikipedia.org/wiki/Ambrose_Heal,http://dbpedia.org/resource/Ambrose_Heal,,1
10339,openplaques:subject:id=10339,V. K. Krishna Menon,Menon,man,1896,1974,78,male,,"[""campaigner for Indian Independence""]",campaigner for Indian Independence,false,,,,,Q3595860,https://en.wikipedia.org/wiki/V._K._Krishna_Menon,http://dbpedia.org/resource/V._K._Krishna_Menon,,1
10338,openplaques:subject:id=10338,A. J. P. Taylor,Taylor,man,1906,1990,84,male,,"[""broadcaster"", ""historian""]",,false,,,,,Q706931,https://en.wikipedia.org/wiki/A._J._P._Taylor,http://dbpedia.org/resource/A._J._P._Taylor,,1
10358,openplaques:subject:id=10358,Sir John Summerson CH CBE,Summerson,man,1904,1992,88,male,,"[""Companion of Honour"", ""Knight Bachelor"", ""Commander of the Most Excellent Order of the British Empire""]",,false,,,,,Q552784,https://en.wikipedia.org/wiki/John_Summerson,http://dbpedia.org/resource/John_Summerson,,1
10334,openplaques:subject:id=10334,Leslie Hutchinson,Hutchinson,man,1900,1969,69,male,,"[""singer"", ""pianist""]",,false,,,,,Q6530907,https://en.wikipedia.org/wiki/Leslie_Hutchinson,http://dbpedia.org/resource/Leslie_Hutchinson,,1
557,openplaques:subject:id=557,Sir Air Chief Marshal Lord Hugh Dowding CMG GCVO GCB,Dowding,man,1882,1970,88,male,,"[""Air Chief Marshal"", ""Baron Dowding"", ""leader of Fighter Command"", ""Knight Grand Cross of the Order of the Bath"", ""Companion of The Most Distinguished Order of Saint Michael and Saint George"", ""Knight Grand Cross of the Royal Victorian Order""]",,false,,,,,Q263128,https://en.wikipedia.org/wiki/Hugh_Dowding,http://dbpedia.org/resource/Hugh_Dowding,,1
10382,openplaques:subject:id=10382,Dame Maud McCarthy GBE,McCarthy,woman,1858,1949,91,female,,"[""GBE - Dame Grand Cross of the British Empire"", ""Army Matron-in-Chief""]",,false,,,,,Q6792244,https://en.wikipedia.org/wiki/Maud_McCarthy,http://dbpedia.org/resource/Maud_McCarthy,,1
7904,openplaques:subject:id=7904,Frederick Douglass,Douglass,man,1818,1895,77,male,bame,"[""author"", ""abolitionist"", ""human rights campaigner"", ""former slave""]",,false,,,,,Q215562,https://en.wikipedia.org/wiki/Frederick_Douglass,http://dbpedia.org/resource/Frederick_Douglass,,1
10289,openplaques:subject:id=10289,Linda McCartney,McCartney,woman,1941,1998,56,female,,"[""wife""]",,false,,,,,Q228899,https://en.wikipedia.org/wiki/Linda_McCartney,http://dbpedia.org/resource/Linda_McCartney,,1
572,openplaques:subject:id=572,Jimi Hendrix,Hendrix,man,1942,1970,28,male,,"[""guitarist"", ""songwriter"", ""rock legend"", ""band managed by"", ""band member""]",,false,,,,,Q5928,https://en.wikipedia.org/wiki/Jimi_Hendrix,http://dbpedia.org/resource/Jimi_Hendrix,,1
8697,openplaques:subject:id=8697,Noel Redding,Redding,man,1945,2003,58,male,,"[""musician"", ""band member""]",musician,false,,,,,Q320639,https://en.wikipedia.org/wiki/Noel_Redding,http://dbpedia.org/resource/Noel_Redding,,1
18582,openplaques:subject:id=18582,The Jimi Hendrix Experience,The Jimi Hendrix Experience,group,1966,1970,4,object,,"[""band""]",,false,,,,,Q1407424,https://en.wikipedia.org/wiki/The_Jimi_Hendrix_Experience,http://dbpedia.org/resource/The_Jimi_Hendrix_Experience,,1
18583,openplaques:subject:id=18583,Mitch Mitchell,Mitchell,man,1946,2008,62,male,,"[""drummer"", ""band member""]",drummer,false,,,,,Q315225,https://en.wikipedia.org/wiki/Mitch_Mitchell,http://dbpedia.org/resource/Mitch_Mitchell,,1
23528,openplaques:subject:id=23528,House of Twining,Twining,man,,,unknown,object,,[],,false,,,,,,,,,1
7,openplaques:subject:id=7,Guglielmo Marconi,Marconi,man,1874,1937,63,male,,"[""inventor of a wireless telegraphy system"", ""pioneer of wireless communications"", ""father of wireless"", ""Nobel Physics Laureate""]",,false,,,,,Q36488,https://en.wikipedia.org/wiki/Guglielmo_Marconi,http://dbpedia.org/resource/Guglielmo_Marconi,,1
2284,openplaques:subject:id=2284,Dame Nellie Melba GBE,Melba,woman,1861,1931,70,female,,"[""Dame Grand Cross of the Most Excellent Order of the British Empire"", ""wife"", ""Australia's Queen of Song"", ""Dame Commander of the Most Excellent Order of the British Empire""]",,false,,,,,Q237607,https://en.wikipedia.org/wiki/Nellie_Melba,http://dbpedia.org/resource/Nellie_Melba,,1
10149,openplaques:subject:id=10149,Wireless Telegraph Company Limited,Wireless Telegraph Company Limited,group,,,unknown,object,,"[""company""]",company,false,,,,,,,,,1
5327,openplaques:subject:id=5327,Lord J. Arthur Rank,Rank,man,1888,1972,84,male,,"[""industrialist"", ""Britain's chief maker and distributor of motion pictures"", ""Baron Rank""]",,false,,,,,Q522019,https://en.wikipedia.org/wiki/J._Arthur_Rank,http://dbpedia.org/resource/J._Arthur_Rank,,1
3274,openplaques:subject:id=3274,William Wilkie Collins,Collins,man,1824,1889,65,male,,"[""novelist""]",novelist,false,,,,,Q210740,https://en.wikipedia.org/wiki/Wilkie_Collins,http://dbpedia.org/resource/Wilkie_Collins,,1
10133,openplaques:subject:id=10133,Dr Cedric Keith Simpson CBE FRCP MA LLD,Simpson,man,1907,1985,78,male,,"[""author"", ""forensic pathologist"", ""Commander of the Most Excellent Order of the British Empire"", ""Master of Arts"", ""Doctor of Law"", ""Fellow of the Royal College of Physicians""]",,false,,,,,Q6385021,https://en.wikipedia.org/wiki/Keith_Simpson_(pathologist),http://dbpedia.org/resource/Keith_Simpson_(pathologist),,1
677,openplaques:subject:id=677,Sir Marc Isambard Brunel,Brunel,man,1769,1849,80,male,,"[""civil engineer"", ""Knight Bachelor""]",,false,,,,,Q445306,https://en.wikipedia.org/wiki/Marc_Isambard_Brunel,http://dbpedia.org/resource/Marc_Isambard_Brunel,,1
10105,openplaques:subject:id=10105,Brunel,Brunel,man,,,unknown,male,,[],,false,,,,,,,,,1
6117,openplaques:subject:id=6117,Daniel O'Connell,O'Connell,man,1775,1847,72,male,,"[""lawyer"", ""politician"", ""'The Liberator'""]",,false,,,,,Q314917,https://en.wikipedia.org/wiki/Daniel_O'Connell,http://dbpedia.org/resource/Daniel_O'Connell,,1
6821,openplaques:subject:id=6821,Sir Francis Ronalds FRS,Ronalds,man,1788,1873,85,male,,"[""inventor"", ""meteorologist"", ""Knight Bachelor"", ""Fellow of the Royal Society"", ""pioneer of electric telegraphy""]",,false,,,,,Q5482339,https://en.wikipedia.org/wiki/Francis_Ronalds,http://dbpedia.org/resource/Francis_Ronalds,,1
3220,openplaques:subject:id=3220,Raymond T. Chandler,Chandler,man,1888,1959,71,male,,"[""crime writer"", ""creator of fictional detective Philip Marlowe""]",,false,,,,,Q180377,https://en.wikipedia.org/wiki/Raymond_Chandler,http://dbpedia.org/resource/Raymond_Chandler,,1
10290,openplaques:subject:id=10290,Duke Prince Richard,Richard,man,1944,,76,male,,"[""Prince"", ""Knight Grand Cross Victoria Order"", ""Knight of the Order of the Garter"", ""Duke of Gloucester""]",,false,,,,,Q170294,"https://en.wikipedia.org/wiki/Prince_Richard,_Duke_of_Gloucester","http://dbpedia.org/resource/Prince_Richard,_Duke_of_Gloucester",,1
